id,filing_id,seq,description,doc_name,doc_link,doc_type,size,update_ts
42554,9886,13,"SCHEDULE 5 - ASF REPORT",efc21-464_ex992s5.htm,/Archives/edgar/data/807641/000138713121000267/efc21-464_ex992s5.htm,EX-99.2,116971,"2021-05-23 20:30:44"
42555,9886,14,"SCHEDULE 6 - DATA COMPARE REPORT",efc21-464_ex992s6.htm,/Archives/edgar/data/807641/000138713121000267/efc21-464_ex992s6.htm,EX-99.2,2652,"2021-05-23 20:30:44"
42556,9886,15,"SCHEDULE 7 - GRADES REPORT",efc21-464_ex992s7.htm,/Archives/edgar/data/807641/000138713121000267/efc21-464_ex992s7.htm,EX-99.2,274839,"2021-05-23 20:30:44"
42557,9886,16,"SCHEDULE 1 - EXECUTIVE SUMMARY",efc21-464_ex993s1.htm,/Archives/edgar/data/807641/000138713121000267/efc21-464_ex993s1.htm,EX-99.3,92523,"2021-05-23 20:30:44"
42558,9886,17,"SCHEDULE 2 - RATING AGENCY REPORT",efc21-464_ex993s2.htm,/Archives/edgar/data/807641/000138713121000267/efc21-464_ex993s2.htm,EX-99.3,11014,"2021-05-23 20:30:44"
42559,9886,18,"SCHEDULE 3 - EXCEPTION DETAIL REPORT",efc21-464_ex993s3.htm,/Archives/edgar/data/807641/000138713121000267/efc21-464_ex993s3.htm,EX-99.3,15051,"2021-05-23 20:30:44"
42560,9886,19,"SCHEDULE 4 - EXCEPTION SUPPLEMENTAL REPORT",efc21-464_ex993s4.htm,/Archives/edgar/data/807641/000138713121000267/efc21-464_ex993s4.htm,EX-99.3,14933,"2021-05-23 20:30:44"
42561,9886,20,"SCHEDULE 5 - VALUATION REPORT",efc21-464_ex993s5.htm,/Archives/edgar/data/807641/000138713121000267/efc21-464_ex993s5.htm,EX-99.3,9055,"2021-05-23 20:30:44"
42562,9886,21,"SCHEDULE 6 - ASF REPORT",efc21-464_ex993s6.htm,/Archives/edgar/data/807641/000138713121000267/efc21-464_ex993s6.htm,EX-99.3,32670,"2021-05-23 20:30:44"
42563,9886,22,"SCHEDULE 7 - DATA INTEGRITY REPORT",efc21-464_ex993s7.htm,/Archives/edgar/data/807641/000138713121000267/efc21-464_ex993s7.htm,EX-99.3,2948,"2021-05-23 20:30:44"
42564,9886,23,"SCHEDULE 1 - EXECUTIVE NARRATIVE",efc21-464_ex994s1.htm,/Archives/edgar/data/807641/000138713121000267/efc21-464_ex994s1.htm,EX-99.4,456722,"2021-05-23 20:30:44"
42565,9886,24,"SCHEDULE 2 - AGENCY GRADING REPORT",efc21-464_ex994s2.htm,/Archives/edgar/data/807641/000138713121000267/efc21-464_ex994s2.htm,EX-99.4,15520,"2021-05-23 20:30:44"
42566,9886,25,"SCHEDULE 3 - ASF REPORT",efc21-464_ex994s3.htm,/Archives/edgar/data/807641/000138713121000267/efc21-464_ex994s3.htm,EX-99.4,47416,"2021-05-23 20:30:44"
42567,9886,26,"SCHEDULE 4 - VALUATION REPORT",efc21-464_ex994s4.htm,/Archives/edgar/data/807641/000138713121000267/efc21-464_ex994s4.htm,EX-99.4,14479,"2021-05-23 20:30:44"
42568,9886,27,"SCHEDULE 5 - ATR REPORT",efc21-464_ex994s5.htm,/Archives/edgar/data/807641/000138713121000267/efc21-464_ex994s5.htm,EX-99.4,8897,"2021-05-23 20:30:44"
42569,9886,28,"SCHEDULE 6 - DATA COMPARE",efc21-464_ex994s6.htm,/Archives/edgar/data/807641/000138713121000267/efc21-464_ex994s6.htm,EX-99.4,2260,"2021-05-23 20:30:44"
42570,9886,29,"SCHEDULE 7 - EXCEPTION REPORT",efc21-464_ex994s7.htm,/Archives/edgar/data/807641/000138713121000267/efc21-464_ex994s7.htm,EX-99.4,13564,"2021-05-23 20:30:44"
42581,9886,0,"Complete submission text file",0001387131-21-000267.txt,/Archives/edgar/data/807641/000138713121000267/0001387131-21-000267.txt, ,20082345,"2021-05-23 20:30:44"
42972,9939,1,"AUTO-GENERATED PAPER DOCUMENT",9999999997-04-030817.paper,/Archives/edgar/data/807641/999999999704030817/9999999997-04-030817.paper,SE,150,"2021-05-23 20:31:30"
42973,9939,0,"Scanned paper document",scanned.pdf,/Archives/edgar/vprr/0403/04038797.pdf, ,260769,"2021-05-23 20:31:30"
42996,9947,1,"AUTO-GENERATED PAPER DOCUMENT",9999999997-04-032767.paper,/Archives/edgar/data/807641/999999999704032767/9999999997-04-032767.paper,SE,150,"2021-05-23 20:31:45"
42997,9947,0,"Scanned paper document",scanned.pdf,/Archives/edgar/vprr/0403/04039949.pdf, ,164851,"2021-05-23 20:31:45"
43940,10305,1,424B5,four24b5.txt,/Archives/edgar/data/808851/000095011603002430/four24b5.txt,424B5,1060432,"2021-05-23 20:37:41"
43941,10305,0,"Complete submission text file",0000950116-03-002430.txt,/Archives/edgar/data/808851/000095011603002430/0000950116-03-002430.txt, ,1062628,"2021-05-23 20:37:41"
44364,10430,1,EIGHT-K.TXT,eight-k.txt,/Archives/edgar/data/808851/000095011605002558/eight-k.txt,8-K,4830,"2021-05-23 20:39:42"
44365,10430,2,EX99-1.TXT,ex99-1.txt,/Archives/edgar/data/808851/000095011605002558/ex99-1.txt,EX-99,91175,"2021-05-23 20:39:42"
44366,10430,0,"Complete submission text file",0000950116-05-002558.txt,/Archives/edgar/data/808851/000095011605002558/0000950116-05-002558.txt, ,97764,"2021-05-23 20:39:42"
44582,10511,0,"Complete submission text file",0000950133-97-000207.txt,/Archives/edgar/data/808851/0000950133-97-000207.txt, ,815853,"2021-05-23 20:41:04"
44613,10526,0,"Complete submission text file",0000950133-99-000545.txt,/Archives/edgar/data/808851/0000950133-99-000545.txt, ,945706,"2021-05-23 20:41:21"
45011,10687,0,"Complete submission text file",0001013255-96-000012.txt,/Archives/edgar/data/808851/0001013255-96-000012.txt, ,453571,"2021-05-23 20:44:01"
45308,10797,1,"PROSPECTUS SUPPLEMENT",b331563_424b5.txt,/Archives/edgar/data/808851/000112528204001906/b331563_424b5.txt,424B5,1305171,"2021-05-23 20:45:46"
45309,10797,0,"Complete submission text file",0001125282-04-001906.txt,/Archives/edgar/data/808851/000112528204001906/0001125282-04-001906.txt, ,1307506,"2021-05-23 20:45:46"
45386,10835,1,"PROSPECTUS SUPPLEMENT",b407880_424b5.txt,/Archives/edgar/data/808851/000112528205004032/b407880_424b5.txt,424B5,1608122,"2021-05-23 20:46:25"
45387,10835,0,"Complete submission text file",0001125282-05-004032.txt,/Archives/edgar/data/808851/000112528205004032/0001125282-05-004032.txt, ,1610389,"2021-05-23 20:46:25"
45408,10846,1,"PROSPECTUS SUPPLEMENT",b411920_424.txt,/Archives/edgar/data/808851/000112528206001350/b411920_424.txt,424B5,1584656,"2021-05-23 20:46:40"
45409,10846,0,"Complete submission text file",0001125282-06-001350.txt,/Archives/edgar/data/808851/000112528206001350/0001125282-06-001350.txt, ,1586909,"2021-05-23 20:46:40"
45431,10857,1,"MONTHLY DISTRIBUTION STATEMENTS",lubs01c7_200202.htm,/Archives/edgar/data/808851/000113699902000066/lubs01c7_200202.htm,8-K,387046,"2021-05-23 20:46:46"
45432,10857,0,"Complete submission text file",0001136999-02-000066.txt,/Archives/edgar/data/808851/000113699902000066/0001136999-02-000066.txt, ,388861,"2021-05-23 20:46:46"
45752,10953,1,NULL,v058025_fwp.htm,/Archives/edgar/data/808851/000114420406048141/v058025_fwp.htm,FWP,5271608,"2021-05-23 20:48:23"
45754,10953,0,"Complete submission text file",0001144204-06-048141.txt,/Archives/edgar/data/808851/000114420406048141/0001144204-06-048141.txt, ,5320902,"2021-05-23 20:48:23"
46696,11234,1,"FORM 8-K",m96890.htm,/Archives/edgar/data/808851/000116231803000569/m96890.htm,8-K,15682,"2021-05-23 20:53:03"
46697,11234,0,"Complete submission text file",0001162318-03-000569.txt,/Archives/edgar/data/808851/000116231803000569/0001162318-03-000569.txt, ,17435,"2021-05-23 20:53:03"
46910,11307,1,"FORM 8-K",m101992.htm,/Archives/edgar/data/808851/000116231804000116/m101992.htm,8-K,17739,"2021-05-23 20:54:20"
46911,11307,0,"Complete submission text file",0001162318-04-000116.txt,/Archives/edgar/data/808851/000116231804000116/0001162318-04-000116.txt, ,19492,"2021-05-23 20:54:20"
47268,11455,1,"RULE 424(B)(3) FILING",rule424b3filing.htm,/Archives/edgar/data/808851/000116231804000854/rule424b3filing.htm,424B3,1740767,"2021-05-23 20:56:42"
47269,11455,0,"Complete submission text file",0001162318-04-000854.txt,/Archives/edgar/data/808851/000116231804000854/0001162318-04-000854.txt, ,1742509,"2021-05-23 20:56:42"
47451,11532,1,"FOMR 8-K",form8k.htm,/Archives/edgar/data/808851/000116231804001006/form8k.htm,8-K,22607,"2021-05-23 20:58:03"
47452,11532,2,"EXHIBIT 99.1",exhibit991.htm,/Archives/edgar/data/808851/000116231804001006/exhibit991.htm,EX-99,3122941,"2021-05-23 20:58:03"
47456,11532,0,"Complete submission text file",0001162318-04-001006.txt,/Archives/edgar/data/808851/000116231804001006/0001162318-04-001006.txt, ,3445591,"2021-05-23 20:58:03"
47983,11682,1,"FORM 8-K",form8k.htm,/Archives/edgar/data/808851/000116231805000740/form8k.htm,8-K,17528,"2021-05-23 21:00:36"
47984,11682,2,"EXHIBIT 99.1",exhibit991.htm,/Archives/edgar/data/808851/000116231805000740/exhibit991.htm,EX-99,208252,"2021-05-23 21:00:36"
47985,11682,0,"Complete submission text file",0001162318-05-000740.txt,/Archives/edgar/data/808851/000116231805000740/0001162318-05-000740.txt, ,227440,"2021-05-23 21:00:36"
48364,11786,1,"AMENDMENT NO. 1 TO REGISTRATION STATEMENT",m0180s3a.htm,/Archives/edgar/data/808851/000116231807000209/m0180s3a.htm,S-3/A,12316714,"2021-05-23 21:02:16"
48365,11786,0,"Complete submission text file",0001162318-07-000209.txt,/Archives/edgar/data/808851/000116231807000209/0001162318-07-000209.txt, ,12319753,"2021-05-23 21:02:16"
48774,11925,0,"Complete submission text file",0000809767-97-000002.txt,/Archives/edgar/data/809767/0000809767-97-000002.txt, ,12609,"2021-05-23 21:04:37"
49081,12045,0,"Complete submission text file",0000882377-98-000529.txt,/Archives/edgar/data/809877/0000882377-98-000529.txt, ,1001095,"2021-05-23 21:06:37"
49639,12263,0,"Complete submission text file",0000809940-97-000007.txt,/Archives/edgar/data/809940/0000809940-97-000007.txt, ,21630,"2021-05-23 21:10:13"
50069,12422,0,"Complete submission text file",0000889812-00-001047.txt,/Archives/edgar/data/809940/000088981200001047/0000889812-00-001047.txt, ,1004558,"2021-05-23 21:12:53"
50407,12559,1,"PROSPECTUS SUPPLEMENT",0001.txt,/Archives/edgar/data/809940/000094787100000695/0000947871-00-000695-0001.txt,424B5,674503,"2021-05-23 21:15:10"
50408,12559,0,"Complete submission text file",0000947871-00-000695.txt,/Archives/edgar/data/809940/000094787100000695/0000947871-00-000695.txt, ,676134,"2021-05-23 21:15:10"
50731,12663,1,"FORM 8-K",y89726ae8vk.txt,/Archives/edgar/data/809940/000095012303010185/y89726ae8vk.txt,8-K,3965,"2021-05-23 21:16:52"
50732,12663,3,"COMPUTATIONAL MATERIALS",y89726aexv99w1.txt,/Archives/edgar/data/809940/000095012303010185/y89726aexv99w1.txt,EX-99.1,16811,"2021-05-23 21:16:52"
50733,12663,0,"Complete submission text file",0000950123-03-010185.txt,/Archives/edgar/data/809940/000095012303010185/0000950123-03-010185.txt, ,22521,"2021-05-23 21:16:52"
50737,12665,1,"MERRILL LYNCH MORTGAGE INVESTORS, INC.",y89902e8vk.txt,/Archives/edgar/data/809940/000095012303010343/y89902e8vk.txt,8-K,4319,"2021-05-23 21:16:53"
50738,12665,3,"COMPUTATIONAL MATERIALS",y89902exv99w1.txt,/Archives/edgar/data/809940/000095012303010343/y89902exv99w1.txt,EX-99.1,409573,"2021-05-23 21:16:53"
50739,12665,0,"Complete submission text file",0000950123-03-010343.txt,/Archives/edgar/data/809940/000095012303010343/0000950123-03-010343.txt, ,415665,"2021-05-23 21:16:53"
51797,12885,1,"FILED PURSUANT TO RULE 424(B)(5)",y08297b5e424b5.txt,/Archives/edgar/data/809940/000095012305006306/y08297b5e424b5.txt,424B5,1077535,"2021-05-23 21:20:32"
51798,12885,0,"Complete submission text file",0000950123-05-006306.txt,/Archives/edgar/data/809940/000095012305006306/0000950123-05-006306.txt, ,1079867,"2021-05-23 21:20:32"
52734,13047,1,FWP,y18910fwp.txt,/Archives/edgar/data/809940/000095012306003919/y18910fwp.txt,FWP,14129881,"2021-05-23 21:23:12"
52735,13047,0,"Complete submission text file",0000950123-06-003919.txt,/Archives/edgar/data/809940/000095012306003919/0000950123-06-003919.txt, ,14132992,"2021-05-23 21:23:12"
52756,13055,1,FWP,x19351fwp.txt,/Archives/edgar/data/809940/000095012306004437/x19351fwp.txt,FWP,5838815,"2021-05-23 21:23:15"
52757,13055,0,"Complete submission text file",0000950123-06-004437.txt,/Archives/edgar/data/809940/000095012306004437/0000950123-06-004437.txt, ,5842848,"2021-05-23 21:23:15"
53239,13242,1,"FORM 8-K",file001.htm,/Archives/edgar/data/809940/000095013605007375/file001.htm,8-K,7060,"2021-05-23 21:26:28"
53240,13242,2,"ABS TERM SHEETS",file002.htm,/Archives/edgar/data/809940/000095013605007375/file002.htm,EX-99.1,8992,"2021-05-23 21:26:28"
53241,13242,0,"Complete submission text file",0000950136-05-007375.txt,/Archives/edgar/data/809940/000095013605007375/0000950136-05-007375.txt, ,17609,"2021-05-23 21:26:28"
54591,13747,1,"CMSI 2004-6 FORM 15",form152004-06.txt,/Archives/edgar/data/811785/000083994705000010/form152004-06.txt,15-15D,2765,"2021-05-23 21:34:51"
54592,13747,0,"Complete submission text file",0000839947-05-000010.txt,/Archives/edgar/data/811785/000083994705000010/0000839947-05-000010.txt, ,4320,"2021-05-23 21:34:51"
54843,13857,1,"FREE WRITING PROSPECTUS",y34271fwp.htm,/Archives/edgar/data/811785/000095012307006403/y34271fwp.htm,FWP,569552,"2021-05-23 21:36:33"
54849,13857,0,"Complete submission text file",0000950123-07-006403.txt,/Archives/edgar/data/811785/000095012307006403/0000950123-07-006403.txt, ,707218,"2021-05-23 21:36:33"
54898,13882,1,424B5,b408981_424b5.txt,/Archives/edgar/data/811785/000112528205004969/b408981_424b5.txt,424B5,422395,"2021-05-23 21:36:55"
54899,13882,0,"Complete submission text file",0001125282-05-004969.txt,/Archives/edgar/data/811785/000112528205004969/0001125282-05-004969.txt, ,423902,"2021-05-23 21:36:55"
54974,13901,1,NULL,final_2002-01.txt,/Archives/edgar/data/811785/000114177603000006/final_2002-01.txt,8-K,24903,"2021-05-23 21:37:26"
54975,13901,0,"Complete submission text file",0001141776-03-000006.txt,/Archives/edgar/data/811785/000114177603000006/0001141776-03-000006.txt, ,26438,"2021-05-23 21:37:26"
55348,14088,1,NULL,final_2005-02.txt,/Archives/edgar/data/811785/000114177605000055/final_2005-02.txt,8-K,27639,"2021-05-23 21:40:28"
55349,14088,0,"Complete submission text file",0001141776-05-000055.txt,/Archives/edgar/data/811785/000114177605000055/0001141776-05-000055.txt, ,29131,"2021-05-23 21:40:28"
55783,14216,1,"CMSI 2006-5 PSA 8-K",cmsi2006-5psa8k.htm,/Archives/edgar/data/811785/000136153006000087/cmsi2006-5psa8k.htm,8-K,41753,"2021-05-23 21:42:43"
55784,14216,2,"CMSI 2006-5 SENIOR UNDERWRITING AGREEMENT",underwritingagreement.htm,/Archives/edgar/data/811785/000136153006000087/underwritingagreement.htm,EX-1.1,239015,"2021-05-23 21:42:43"
55785,14216,3,"CMSI 2006-5 SUBORDINATED UNDERWRITING AGREEMENT",underwritingagreement2.htm,/Archives/edgar/data/811785/000136153006000087/underwritingagreement2.htm,EX-1.2,241950,"2021-05-23 21:42:43"
55786,14216,4,"CMSI 2006-5 POOLING AND SERVICING AGREEMENT",poolingandservicingagreement.htm,/Archives/edgar/data/811785/000136153006000087/poolingandservicingagreement.htm,EX-4.1,2514258,"2021-05-23 21:42:43"
55787,14216,5,"CMSI 2006-5 FORM OF MORTGAGE LOAN PURCHASE AGREEMENT",formofmlpa.htm,/Archives/edgar/data/811785/000136153006000087/formofmlpa.htm,EX-10.1,27330,"2021-05-23 21:42:43"
55788,14216,0,"Complete submission text file",0001361530-06-000087.txt,/Archives/edgar/data/811785/000136153006000087/0001361530-06-000087.txt, ,3066493,"2021-05-23 21:42:43"
56795,14400,1,"CMALT 2007-A6 FORM 15",cmalt2007-a6form15.htm,/Archives/edgar/data/811785/000141894408000019/cmalt2007-a6form15.htm,15-15D,21862,"2021-05-23 21:45:36"
56796,14400,0,"Complete submission text file",0001418944-08-000019.txt,/Archives/edgar/data/811785/000141894408000019/0001418944-08-000019.txt, ,23977,"2021-05-23 21:45:36"
57913,14725,1,"CURRENT REPORT",mo712703-8k.txt,/Archives/edgar/data/815018/000091412103000603/mo712703-8k.txt,8-K,4600,"2021-05-23 21:51:12"
57914,14725,3,"COMPUTATIONAL MATERIALS",mo712703-ex99.txt,/Archives/edgar/data/815018/000091412103000603/mo712703-ex99.txt,EX-99.1,25311,"2021-05-23 21:51:12"
57915,14725,0,"Complete submission text file",0000914121-03-000603.txt,/Archives/edgar/data/815018/000091412103000603/0000914121-03-000603.txt, ,31745,"2021-05-23 21:51:12"
58150,14784,1,"CURRENT REPORT",mo772978-8k.txt,/Archives/edgar/data/815018/000091412104001031/mo772978-8k.txt,8-K,5670,"2021-05-23 21:52:12"
58151,14784,2,"COLLATERAL TERM SHEETS",mo772978-ex99.txt,/Archives/edgar/data/815018/000091412104001031/mo772978-ex99.txt,EX-99,15338,"2021-05-23 21:52:12"
58152,14784,0,"Complete submission text file",0000914121-04-001031.txt,/Archives/edgar/data/815018/000091412104001031/0000914121-04-001031.txt, ,22839,"2021-05-23 21:52:12"
60322,15303,1,NULL,efc1-0875_860154fm8k.txt,/Archives/edgar/data/719547/000090514801501205/efc1-0875_860154fm8k.txt,8-K,4061,"2021-05-23 22:00:51"
60323,15303,3,NULL,efc1-0875_855216ex1psa.txt,/Archives/edgar/data/719547/000090514801501205/efc1-0875_855216ex1psa.txt,EX-1,464649,"2021-05-23 22:00:51"
60324,15303,0,"Complete submission text file",0000905148-01-501205.txt,/Archives/edgar/data/719547/000090514801501205/0000905148-01-501205.txt, ,471402,"2021-05-23 22:00:51"
60342,15309,1,"VANDERBILT MORTGAGE",efc2-0202_5150481fm8k.txt,/Archives/edgar/data/816512/000090514802000475/efc2-0202_5150481fm8k.txt,8-K,3895,"2021-05-23 22:00:55"
60343,15309,3,CONSENT,efc2-0202_ex234.txt,/Archives/edgar/data/816512/000090514802000475/efc2-0202_ex234.txt,EX-23.4,956,"2021-05-23 22:00:55"
60344,15309,0,"Complete submission text file",0000905148-02-000475.txt,/Archives/edgar/data/816512/000090514802000475/0000905148-02-000475.txt, ,6495,"2021-05-23 22:00:55"
60375,15320,1,NULL,efc2-1058_526773forms3a.txt,/Archives/edgar/data/719547/000090514802002575/efc2-1058_526773forms3a.txt,S-3/A,589138,"2021-05-23 22:00:59"
60376,15320,0,"Complete submission text file",0000905148-02-002575.txt,/Archives/edgar/data/719547/000090514802002575/0000905148-02-002575.txt, ,591723,"2021-05-23 22:00:59"
61171,15414,1,"FORM 8-K",0001.txt,/Archives/edgar/data/819975/000093066100003207/0000930661-00-003207-0001.txt,8-K,7585,"2021-05-23 22:02:48"
61172,15414,2,"EXCESS SPREAD ANALYSIS",0002.txt,/Archives/edgar/data/819975/000093066100003207/0000930661-00-003207-0002.txt,EX-28.A,5472,"2021-05-23 22:02:48"
61173,15414,3,"MONTHLY SERVICER'S CERTIFICATE",0003.txt,/Archives/edgar/data/819975/000093066100003207/0000930661-00-003207-0003.txt,EX-28.B,10182,"2021-05-23 22:02:48"
61174,15414,4,"CREDIT CARD CERT. SERIES 1995-M",0004.txt,/Archives/edgar/data/819975/000093066100003207/0000930661-00-003207-0004.txt,EX-28.C,14236,"2021-05-23 22:02:48"
61175,15414,5,"CREDIT CARD CERT. SERIES 1995-O",0005.txt,/Archives/edgar/data/819975/000093066100003207/0000930661-00-003207-0005.txt,EX-28.D,14131,"2021-05-23 22:02:48"
61176,15414,6,"CREDIT CARD CERT. SERIES 1995-P",0006.txt,/Archives/edgar/data/819975/000093066100003207/0000930661-00-003207-0006.txt,EX-28.E,14087,"2021-05-23 22:02:48"
61177,15414,7,"ASSET BACKED CERT. SERIES 1996-Q",0007.txt,/Archives/edgar/data/819975/000093066100003207/0000930661-00-003207-0007.txt,EX-28.F,14092,"2021-05-23 22:02:48"
61178,15414,8,"ASSET BACKED CERT. SERIES 1996-S",0008.txt,/Archives/edgar/data/819975/000093066100003207/0000930661-00-003207-0008.txt,EX-28.G,14082,"2021-05-23 22:02:48"
61179,15414,9,"ASSET BACKED CERT. SERIES 1997-U",0009.txt,/Archives/edgar/data/819975/000093066100003207/0000930661-00-003207-0009.txt,EX-28.H,15781,"2021-05-23 22:02:48"
61180,15414,10,"ASSET BACKED CERT. SERIES 1997-V",0010.txt,/Archives/edgar/data/819975/000093066100003207/0000930661-00-003207-0010.txt,EX-28.I,15673,"2021-05-23 22:02:48"
61181,15414,11,"ASSET BACKED CERT. SERIES 1998-W",0011.txt,/Archives/edgar/data/819975/000093066100003207/0000930661-00-003207-0011.txt,EX-28.J,15678,"2021-05-23 22:02:48"
61182,15414,12,"ASSET BACKED CERT. SERIES 1998-W",0012.txt,/Archives/edgar/data/819975/000093066100003207/0000930661-00-003207-0012.txt,EX-28.K,15668,"2021-05-23 22:02:48"
61184,15414,13,"ASSET BACKED CERT. SERIES 1999-Y",0013.txt,/Archives/edgar/data/819975/000093066100003207/0000930661-00-003207-0013.txt,EX-28.L,15674,"2021-05-23 22:02:48"
61185,15414,0,"Complete submission text file",0000930661-00-003207.txt,/Archives/edgar/data/819975/000093066100003207/0000930661-00-003207.txt, ,175916,"2021-05-23 22:02:48"
62001,15468,1,"FORM 8-K",d8k.txt,/Archives/edgar/data/819975/000093066102000736/d8k.txt,8-K,3338,"2021-05-23 22:03:35"
62002,15468,3,"EXCESS SPREAD ANALYSIS",dex281.txt,/Archives/edgar/data/819975/000093066102000736/dex281.txt,EX-28.1,1347,"2021-05-23 22:03:35"
62003,15468,4,"SERIES 1999-1 MONTHLY SERVICING CERTIFICATE",dex282.txt,/Archives/edgar/data/819975/000093066102000736/dex282.txt,EX-28.2,26602,"2021-05-23 22:03:35"
