id,cik,filing,docs_link,filing_desc,effective,file_num,file_num_raw,filing_date,update_ts
189162,0001296256,8-K/A,/Archives/edgar/data/1296256/000105640406000431/0001056404-06-000431-index.htm,"[Amend]
 Current report, items 8.01 and 9.01

Acc-no: 0001056404-06-000431 (34 Act)  Size: 205 KB            ",2006-01-18,333-106982-31,"333-106982-31
06534864         ",NULL,"2021-05-23 01:11:22"
156011,0001228860,8-K,/Archives/edgar/data/1228860/000088237703000878/0000882377-03-000878-index.htm,"Current report, items 2 and 7

Acc-no: 0000882377-03-000878 Size: 895 KB            ",2003-05-15,333-83816-10,"333-83816-10
03701479         ",NULL,"2021-05-23 00:56:07"
161911,0001257394,CORRESP,/Archives/edgar/data/1257394/000127547709000058/0001275477-09-000058-index.htm,"[Cover]
Correspondence
Acc-no: 0001275477-09-000058 Size: 28 KB            ",2009-12-21,NULL,,NULL,"2021-05-23 00:58:36"
15612,0000819975,8-K,/Archives/edgar/data/819975/0000950131-98-005902-index.html,"Current report, items 5 and 7

Acc-no: 0000950131-98-005902 Size: 188 KB            ",1998-11-10,033-16239-01,"033-16239-01
98741827         ",NULL,"2021-05-23 00:06:17"
191598,0001301894,10-K,/Archives/edgar/data/1301894/000105640405001453/0001056404-05-001453-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]
Acc-no: 0001056404-05-001453 (34 Act)  Size: 30 KB            ",2005-03-30,333-115122-16,"333-115122-16
05711141         ",NULL,"2021-05-23 01:13:05"
346400,0001713736,ABS-EE,/Archives/edgar/data/1713736/000171373619000009/0001713736-19-000009-index.htm,"Asset-Backed Electronic Exhibits
Acc-no: 0001713736-19-000009 (34 Act)  Size: 208 MB            ",2019-02-26,333-204844-07,"333-204844-07
19631779         ",NULL,"2021-05-23 02:18:01"
122826,0001140396,424B2,/Archives/edgar/data/1140396/000095013604003452/0000950136-04-003452-index.htm,"Prospectus [Rule 424(b)(2)]
Acc-no: 0000950136-04-003452 (33 Act)  Size: 416 KB            ",2004-10-19,333-111858,"333-111858
041086195         ",NULL,"2021-05-23 00:42:36"
353692,0001736659,10-D,/Archives/edgar/data/1736659/000105640419000826/0001056404-19-000826-index.htm,"Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0001056404-19-000826 (34 Act)  Size: 1 MB            ",2019-02-01,333-206677-24,"333-206677-24
19558079         ",NULL,"2021-05-23 02:20:45"
274426,0001490470,10-D,/Archives/edgar/data/1490470/000114420414045719/0001144204-14-045719-index.htm,"Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0001144204-14-045719 (34 Act)  Size: 164 KB            ",2014-07-30,333-144832-04,"333-144832-04
141002216         ",NULL,"2021-05-23 01:58:17"
183556,0001288998,8-K,/Archives/edgar/data/1288998/000102024204000903/0001020242-04-000903-index.htm,"Current report, item 8.01

Acc-no: 0001020242-04-000903 (34 Act)  Size: 434 KB            ",2004-11-01,333-102888-20,"333-102888-20
041107902         ",NULL,"2021-05-23 01:08:47"
332071,0001666962,10-D,/Archives/edgar/data/1666962/000119312518260082/0001193125-18-260082-index.htm,"Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0001193125-18-260082 (34 Act)  Size: 341 KB            ",2018-08-28,333-207859-02,"333-207859-02
181040787         ",NULL,"2021-05-23 02:13:31"
185721,0001290205,CORRESP,/Archives/edgar/data/1290205/000095012306007923/0000950123-06-007923-index.htm,"[Cover]
Correspondence
Acc-no: 0000950123-06-007923 Size: 3 KB            ",2006-06-21,NULL,,NULL,"2021-05-23 01:10:21"
5519,0000774352,8-K,/Archives/edgar/data/774352/0000950109-96-005246-index.html,"Current report, item 7

Acc-no: 0000950109-96-005246 Size: 1 MB            ",1996-08-13,002-99554,"002-99554
96611494         ",NULL,"2021-05-23 00:06:53"
84452,0001044714,8-K,/Archives/edgar/data/1044714/0001044714-99-000012-index.html,"Current report, item 5

Acc-no: 0001044714-99-000012 Size: 18 KB            ",1999-10-27,333-35413,"333-35413
99734446         ",NULL,"2021-05-23 00:24:43"
170679,0001269518,424B5,/Archives/edgar/data/1269518/000095012905005819/0000950129-05-005819-index.htm,"Prospectus [Rule 424(b)(5)]
Acc-no: 0000950129-05-005819 (33 Act)  Size: 776 KB            ",2005-05-27,333-123167,"333-123167
05865159         ",NULL,"2021-05-23 01:04:25"
339184,0001693368,10-D,/Archives/edgar/data/1693368/000105640418007142/0001056404-18-007142-index.htm,"Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0001056404-18-007142 (34 Act)  Size: 2 MB            ",2018-10-29,333-207132-10,"333-207132-10
181143400         ",NULL,"2021-05-23 02:16:00"
327468,0001656088,10-D,/Archives/edgar/data/1656088/000105640418004288/0001056404-18-004288-index.htm,"Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0001056404-18-004288 (34 Act)  Size: 1 MB            ",2018-06-29,333-190246-18,"333-190246-18
18928587         ",NULL,"2021-05-23 02:12:40"
366010,0001792158,ABS-EE,/Archives/edgar/data/1792158/000105640421001665/0001056404-21-001665-index.htm,"Asset-Backed Electronic Exhibits
Acc-no: 0001056404-21-001665 (34 Act)  Size: 466 KB            ",2021-03-02,333-226123-06,"333-226123-06
21702942         ",NULL,"2021-05-23 02:24:24"
5646,0000774352,424B5,/Archives/edgar/data/774352/000095013602002173/0000950136-02-002173-index.htm,"Prospectus [Rule 424(b)(5)]
Acc-no: 0000950136-02-002173 Size: 856 KB            ",2002-07-29,333-82332,"333-82332
02712691         ",NULL,"2021-05-23 00:02:31"
49026,0000923569,S-3/A,/Archives/edgar/data/923569/0000923569-00-000006-index.html,"[Amend]
 Registration statement under Securities Act of 1933
Acc-no: 0000923569-00-000006 Size: 577 KB            ",2000-01-28,333-91981,"333-91981
515878         ",NULL,"2021-05-23 00:08:34"
41890,0000902266,13F-NT,/Archives/edgar/data/902266/000114036113005420/0001140361-13-005420-index.htm,"Quarterly report filed by institutional managers, Notice
Acc-no: 0001140361-13-005420 (34 Act)  Size: 3 KB            ",2013-02-08,028-04983,"028-04983
13586858         ",NULL,"2021-05-23 00:05:10"
148958,0001211678,15-15D,/Archives/edgar/data/1211678/000090514803000379/0000905148-03-000379-index.htm,"Suspension of duty to report [Section 13 and 15(d)]
Acc-no: 0000905148-03-000379 Size: 3 KB            ",2003-01-29,333-101101-01,"333-101101-01
03530623         ",NULL,"2021-05-23 00:53:14"
77001,0001021913,8-K,/Archives/edgar/data/1021913/000101996502000346/0001019965-02-000346-index.htm,"Current report, items 5 and 7

Acc-no: 0001019965-02-000346 Size: 13 KB            ",2002-10-24,333-37539,"333-37539
02797594         ",NULL,"2021-05-23 00:23:14"
101103,0001094744,424B5,/Archives/edgar/data/1094744/000104596900000466/0001045969-00-000466-index.htm,"Prospectus [Rule 424(b)(5)]
Acc-no: 0001045969-00-000466 Size: 2 MB            ",2000-06-26,333-92313-01,"333-92313-01
660530         ",NULL,"2021-05-23 00:33:38"
54898,0000946115,8-K,/Archives/edgar/data/946115/000110465906042834/0001104659-06-042834-index.htm,"Current report, items 8.01 and 9.01

Acc-no: 0001104659-06-042834 (34 Act)  Size: 945 KB            ",2006-06-21,000-26930,"000-26930
06916457         ",NULL,"2021-05-23 00:08:45"
107378,0001107931,8-K,/Archives/edgar/data/1107931/000107178701000117/0001071787-01-000117-index.htm,"Current report, items 5 and 7

Acc-no: 0001071787-01-000117 Size: 19 KB            ",2001-01-17,333-53861-30,"333-53861-30
1510320         ",NULL,"2021-05-23 00:34:54"
99244,0001089572,8-K,/Archives/edgar/data/1089572/0001056404-99-000499-index.html,"Current report, item 7

Acc-no: 0001056404-99-000499 Size: 29 KB            ",1999-09-01,333-72647-05,"333-72647-05
99704288         ",NULL,"2021-05-23 00:31:52"
72799,0001013611,ABS-EE/A,/Archives/edgar/data/1013611/000153949720000867/0001539497-20-000867-index.htm,"[Amend]
 Asset-Backed Electronic Exhibits
Acc-no: 0001539497-20-000867 (34 Act)  Size: 514 KB            ",2020-06-23,333-226123,"333-226123
20980577         ",NULL,"2021-05-23 00:19:20"
324736,0001649675,FWP,/Archives/edgar/data/1649675/000092963815000701/0000929638-15-000701-index.htm,"Filing under Securities Act Rules 163/433 of free writing prospectuses
Acc-no: 0000929638-15-000701 (34 Act)  Size: 33 KB            ",2015-08-18,333-188672-08,"333-188672-08
151061979         ",NULL,"2021-05-23 02:11:58"
161326,0001256393,8-K,/Archives/edgar/data/1256393/000105640404004526/0001056404-04-004526-index.htm,"Current report, items 8.01 and 9.01

Acc-no: 0001056404-04-004526 (34 Act)  Size: 73 KB            ",2004-12-28,333-105940-05,"333-105940-05
041228298         ",NULL,"2021-05-23 00:58:25"
14400,0000811785,15-15D,/Archives/edgar/data/811785/000141894408000019/0001418944-08-000019-index.htm,"Suspension of duty to report [Section 13 and 15(d)]
Acc-no: 0001418944-08-000019 (34 Act)  Size: 23 KB            ",2008-01-29,333-130333,"333-130333
08557540         ",NULL,"2021-05-23 00:01:09"
5449,0000774352,FWP,/Archives/edgar/data/774352/000089109207005364/0000891092-07-005364-index.htm,"Filing under Securities Act Rules 163/433 of free writing prospectuses
Acc-no: 0000891092-07-005364 Size: 542 KB            ",2007-12-12,NULL,,NULL,"2021-05-23 00:00:48"
51777,0000934377,FWP,/Archives/edgar/data/934377/000095013606001140/0000950136-06-001140-index.htm,"Filing under Securities Act Rules 163/433 of free writing prospectuses
Acc-no: 0000950136-06-001140 Size: 597 KB            ",2006-02-17,NULL,,NULL,"2021-05-23 00:09:00"
276799,0001504615,10-D,/Archives/edgar/data/1504615/000119312513151848/0001193125-13-151848-index.htm,"Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0001193125-13-151848 (34 Act)  Size: 252 KB            ",2013-04-12,333-165432-01,"333-165432-01
13757435         ",NULL,"2021-05-23 01:58:55"
241664,0001375543,10-D,/Archives/edgar/data/1375543/000107178706002644/0001071787-06-002644-index.htm,"Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0001071787-06-002644 (34 Act)  Size: 393 KB            ",2006-12-04,333-131630-58,"333-131630-58
061254648         ",NULL,"2021-05-23 01:43:48"
186217,0001291074,424B5,/Archives/edgar/data/1291074/000095013604001672/0000950136-04-001672-index.htm,"Prospectus [Rule 424(b)(5)]
Acc-no: 0000950136-04-001672 Size: 2 MB            ",2004-05-19,333-111598-03,"333-111598-03
04818710         ",NULL,"2021-05-23 01:09:20"
30046,0000882590,424B5,/Archives/edgar/data/882590/0000950131-96-006510-index.html,"Prospectus [Rule 424(b)(5)]
Acc-no: 0000950131-96-006510 Size: 406 KB            ",1996-12-30,033-55865,"033-55865
96688304         ",NULL,"2021-05-23 00:03:57"
152834,0001222876,6-K,/Archives/edgar/data/1222876/000090514804000662/0000905148-04-000662-index.htm,"Report of foreign issuer [Rules 13a-16 and 15d-16]
Acc-no: 0000905148-04-000662 Size: 23 KB            ",2004-02-09,333-103897,"333-103897
04576538         ",NULL,"2021-05-23 00:55:06"
62047,0001002761,10-D,/Archives/edgar/data/1002761/000119312517020399/0001193125-17-020399-index.htm,"Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0001193125-17-020399 (34 Act)  Size: 351 KB            ",2017-01-27,001-13329,"001-13329
17551545         ",NULL,"2021-05-23 00:15:43"
191251,0001301417,8-K,/Archives/edgar/data/1301417/000101996504000356/0001019965-04-000356-index.htm,"Current report, items 8.01 and 9.01

Acc-no: 0001019965-04-000356 (34 Act)  Size: 46 KB            ",2004-12-01,333-115435-04,"333-115435-04
041178106         ",NULL,"2021-05-23 01:12:47"
76448,0001021913,8-K,/Archives/edgar/data/1021913/000090514802001832/0000905148-02-001832-index.htm,"Current report, items 5 and 7

Acc-no: 0000905148-02-001832 Size: 683 KB            ",2002-07-19,333-37539,"333-37539
02706760         ",NULL,"2021-05-23 00:23:24"
200230,0001319038,8-K,/Archives/edgar/data/1319038/000105640405001877/0001056404-05-001877-index.htm,"Current report, items 8.01 and 9.01

Acc-no: 0001056404-05-001877 (34 Act)  Size: 61 KB            ",2005-04-05,333-122307-02,"333-122307-02
05735187         ",NULL,"2021-05-23 01:19:03"
221347,0001348888,10-D,/Archives/edgar/data/1348888/000102024206000512/0001020242-06-000512-index.htm,"Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0001020242-06-000512 (34 Act)  Size: 776 KB            ",2006-05-09,333-121914-16,"333-121914-16
06821607         ",NULL,"2021-05-23 01:33:26"
6464,0000797510,S-3,/Archives/edgar/data/797510/000089968102000125/0000899681-02-000125-index.htm,"Registration statement under Securities Act of 1933
Acc-no: 0000899681-02-000125 Size: 3 MB            ",2002-04-23,333-86750,"333-86750
02618013         ",NULL,"2021-05-23 00:01:40"
93824,0001077143,15-15D,/Archives/edgar/data/1077143/0001020242-99-000124-index.html,"Suspension of duty to report [Section 13 and 15(d)]
Acc-no: 0001020242-99-000124 Size: 6 KB            ",1999-03-04,333-53115-05,"333-53115-05
99556688         ",NULL,"2021-05-23 00:29:44"
289019,0001550460,10-D,/Archives/edgar/data/1550460/000155046013000003/0001550460-13-000003-index.htm,"Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0001550460-13-000003 (34 Act)  Size: 368 KB            ",2013-01-15,333-163392-14,"333-163392-14
13529689         ",NULL,"2021-05-23 02:02:18"
26437,0000869090,FWP,/Archives/edgar/data/869090/000119312511162950/0001193125-11-162950-index.htm,"Filing under Securities Act Rules 163/433 of free writing prospectuses
Acc-no: 0001193125-11-162950 Size: 13 KB            ",2011-06-10,NULL,,NULL,"2021-05-23 00:06:08"
259006,0001397959,15-15D,/Archives/edgar/data/1397959/000119312508012369/0001193125-08-012369-index.htm,"Suspension of duty to report [Section 13 and 15(d)]
Acc-no: 0001193125-08-012369 (34 Act)  Size: 12 KB            ",2008-01-25,333-132039-02,"333-132039-02
08551089         ",NULL,"2021-05-23 01:51:36"
105167,0001101649,8-K,/Archives/edgar/data/1101649/000110164903000013/0001101649-03-000013-index.htm,"Current report, item 7

Acc-no: 0001101649-03-000013 Size: 71 KB            ",2003-12-29,000-30465-01,"000-30465-01
031075575         ",NULL,"2021-05-23 00:34:06"
181301,0001285185,424B5,/Archives/edgar/data/1285185/000095012904001633/0000950129-04-001633-index.htm,"Prospectus [Rule 424(b)(5)]
Acc-no: 0000950129-04-001633 Size: 1 MB            ",2004-03-29,333-109248-07,"333-109248-07
04697383         ",NULL,"2021-05-23 01:07:21"
178013,0001283334,8-K,/Archives/edgar/data/1283334/000106823812000283/0001068238-12-000283-index.htm,"Current report, items 8.01 and 9.01

Acc-no: 0001068238-12-000283 (34 Act)  Size: 42 KB            ",2012-09-19,001-32119,"001-32119
121099420         ",NULL,"2021-05-23 01:06:11"
240413,0001374478,FWP,/Archives/edgar/data/1374478/000116231806001206/0001162318-06-001206-index.htm,"Filing under Securities Act Rules 163/433 of free writing prospectuses
Acc-no: 0001162318-06-001206 (34 Act)  Size: 119 KB            ",2006-09-15,333-130642-02,"333-130642-02
061091959         ",NULL,"2021-05-23 01:43:14"
192424,0001303871,424B5,/Archives/edgar/data/1303871/000089109205000379/0000891092-05-000379-index.htm,"Prospectus [Rule 424(b)(5)]
Acc-no: 0000891092-05-000379 (33 Act)  Size: 1 MB            ",2005-02-24,333-119243,"333-119243
05636160         ",NULL,"2021-05-23 01:13:41"
15303,0000816512,8-K,/Archives/edgar/data/816512/000090514801501205/0000905148-01-501205-index.htm,"Current report, items 5 and 7

Acc-no: 0000905148-01-501205 Size: 471 KB            ",2001-09-06,033-80304,"033-80304
1732487         ",NULL,"2021-05-23 00:01:10"
46811,0000920628,8-K,/Archives/edgar/data/920628/0001024739-99-000679-index.html,"Current report, item 7

Acc-no: 0001024739-99-000679 Size: 39 KB            ",1999-11-15,033-74802-01,"033-74802-01
99755592         ",NULL,"2021-05-23 00:06:48"
12663,0000809940,8-K,/Archives/edgar/data/809940/000095012303010185/0000950123-03-010185-index.htm,"Current report, items 5 and 7

Acc-no: 0000950123-03-010185 Size: 22 KB            ",2003-09-09,000-29051,"000-29051
03886953         ",NULL,"2021-05-23 00:05:25"
326886,0001654734,10-D,/Archives/edgar/data/1654734/000105640421001944/0001056404-21-001944-index.htm,"Asset-Backed Issuer Distribution Report [Section 13 or 15(d) of the Securities Exchange Act of 1934]
Acc-no: 0001056404-21-001944 (34 Act)  Size: 2 MB            ",2021-03-03,333-195164-15,"333-195164-15
21708759         ",NULL,"2021-05-23 02:12:30"
205956,0001327122,8-K,/Archives/edgar/data/1327122/000105640405003414/0001056404-05-003414-index.htm,"Current report, items 8.01 and 9.01

Acc-no: 0001056404-05-003414 (34 Act)  Size: 54 KB            ",2005-10-04,333-122307-12,"333-122307-12
051119973         ",NULL,"2021-05-23 01:22:36"
162494,0001258361,ABS-15G,/Archives/edgar/data/1258361/000089109214003919/0000891092-14-003919-index.htm,"Asset-backed securitizer report pursuant to Section 15G, item 1.02

Acc-no: 0000891092-14-003919 (DF Act)  Size: 80 KB            ",2014-05-15,025-00521,"025-00521
14846458         ",NULL,"2021-05-23 01:01:11"
137575,0001174821,8-K,/Archives/edgar/data/1174821/000119312511285812/0001193125-11-285812-index.htm,"Current report, items 8.01 and 9.01

Acc-no: 0001193125-11-285812 (34 Act)  Size: 196 KB            ",2011-10-28,333-67076-02,"333-67076-02
111164582         ",NULL,"2021-05-23 00:50:27"
160860,0001255604,8-K,/Archives/edgar/data/1255604/000106823808000765/0001068238-08-000765-index.htm,"Current report, items 8.01 and 9.01

Acc-no: 0001068238-08-000765 (34 Act)  Size: 45 KB            ",2008-07-24,001-32013,"001-32013
08968513         ",NULL,"2021-05-23 00:58:58"
